MoldID,MoldCode,MoldName,MoldAssyDrawing,MoldDesignID,MoldMakerID,MoldType,CustomerID,MoldCavity,MoldDimL,MoldDimW,MoldDimH,MoldWeight,MoldNote,MoldDetail,RackLayerID,storage_company,MoldReturning,MoldDisposing,last_update_date
412,JAE116R1,JAE-116 R1,,669,,,177,,,,,,,,114,2,,,
413,JAE128R1,JAE-128 R1,,677,,,177,,,,,,,,114,2,,,
414,JAE065R2,JAE-065 R2,,649,,,177,,,,,,,,114,2,,,
415,JAE032,JAE-032,,629,,,177,,,,,,,,114,2,,,
416,JAE191,JAE-191,,723,,,177,,,,,,,,114,2,,,
417,JAE222R1,JAE-222 R1,,749,,,177,,,,,,,,162,2,,,
418,JAE078,JAE-078,,656,,,177,,,,,,,,114,2,,,
419,JAE024,JAE-024,,626,,,177,,,,,,,,114,2,,,
420,JAE034ZF,JAE-034 ZF,,3652,,,177,,,,,,,,114,2,,,
421,JAE198,JAE-198,,729,,,177,,,,,,,,114,2,,,
422,JAE224,JAE-224,,751,,,177,,,,,,,,114,2,,,
423,JAE214,JAE-214,,743,,,177,,,,,,,,114,2,,,
424,JAE012,JAE-012,,620,,,177,,,,,,,,704,,,廃棄済,
425,JAE041,JAE-041,,636,,,177,,,,,,,,114,2,,,
426,JAE230,JAE-230,,757,,,177,,,,,,,,114,2,,,
427,JAE149,JAE-149,,690,,,177,,,,,,,,114,2,,,
428,JAE053,JAE-053,,645,,,177,,,,,,,,114,2,,,
429,JAE247,JAE-247,,772,,,177,,,,,,,,114,2,,,
430,JAE186,JAE-186,,718,,,177,,,,,,,,114,2,,,
431,ADV029R?,ADV-029 R?,,40,,,110,,,,,,,,115,2,,,
432,ADV009,ADV-009,,30,,,110,,,,,,,,115,2,,,
433,ADY079,ADY-079,,69,,,111,,,,,,,,705,,返却済,,
434,ADY118,ADY-118,,105,,,111,,,,,,,,115,2,,,
435,ADY119,ADY-119,,106,,,111,,,,,,,,115,2,,,
436,ADY105,ADY-105,,95,,,111,,,,,,,,115,2,,,
437,ADY080,ADY-080,,70,,,111,,,,,,,,115,2,,,
438,ADY102,ADY-102,,92,,,111,,,,,,,,115,2,,,
439,ADY115,ADY-115,,103,,,111,,,,,,,,115,2,,,
440,ADY053,ADY-053,,48,,,111,,,,,,,,115,2,,,
441,ADV025R,ADV-025R,,37,,,110,,,,,,,,115,2,,,
442,ADY097,ADY-097,,86,,,111,,,,,,,,115,2,,,
443,ADY087,ADY-087,,78,,,111,,,,,,,,115,2,,,
444,ADY093R,ADY-093R,,84,,,111,,,,,,,,705,,返却予定,,
445,ADY071,ADY-071,,61,,,111,,,,,,,,115,2,,,
446,ADY063,ADY-063,,55,,,111,,,,,,,,115,2,,,
447,AFMC002,AFMC-002,,114,,,112,,,,,,,,115,2,,,
448,AON001,AON-001,,158,,,118,,,,,,,,115,2,,,
449,DIC130,DIC-130,,374,,,141,,,,,,,,101,2,,,
450,TE024,TE-024,,2441,,,93,,,,,,,,13,2,,,
451,DIC040,DIC-040,,300,,,141,,,,,,,,101,2,,,
452,DIC090,DIC-090,,339,,,141,,,,,,,,101,2,,,
453,DIC031,DIC-031,,296,,,141,,,,,,,,101,2,,,
454,DIC030,DIC-030,,295,,,141,,,,,,,,101,2,,,
455,PLX001,PLX-001,,1890,,,45,,,,,,,,51,2,,,
456,DIC139,DIC-139,,383,,,141,,,,,,,,101,2,,,
457,DIC137,DIC-137,,381,,,141,,,,,,,,101,2,,,
458,DIC147,DIC-147,,394,,,141,,,,,,,,101,2,,,
459,DIC046,DIC-046,,306,,,141,,,,,,,,101,2,,,
460,DIC132,DIC-132,,376,,,141,,,,,,,,101,2,,,
461,DDB003,DDB-003,,270,,,139,,,,,,,,101,2,,,
462,DIC001,DIC-001,,277,,,141,,,,,,,,703,3,,,
463,DIC009T,DIC-009T,,284,,,141,,,,,,,,101,2,,,
464,DIM001R,DIM-001R,,399,,,142,,,,,,,,101,2,,,
465,DIC009,DIC-009,,283,,,141,,,,,,,,102,2,,,
466,DIC016,DIC-016,,289,,,141,,,,,,,,102,2,,,
467,DIC012,DIC-012,,287,,,141,,,,,,,,102,2,,,
468,DIC120,DIC-120,,367,,,141,,,,,,,,102,2,,,
469,DIC015,DIC-015,,288,,,141,,,,,,,,102,2,,,
470,DIC011,DIC-011,,286,,,141,,,,,,,,102,2,,,
471,DIC144,DIC-144,,389,,,141,,,,,,,,102,2,,,
472,DIC129,DIC-129,,373,,,141,,,,,,,,102,2,,,
473,DIC142,DIC-142,,386,,,141,,,,,,,,102,2,,,
474,DIC083,DIC-083,,333,,,141,,,,,,,,102,2,,,
475,DIC126,DIC-126,,371,,,141,,,,,,,,102,2,,,
476,DIC136,DIC-136,,380,,,141,,,,,,,,102,2,,,
477,DIC141,DIC-141,,385,,,141,,,,,,,,102,2,,,
478,DIC121,DIC-121,,368,,,141,,,,,,,,102,2,,,
479,DIC125,DIC-125,,370,,,141,,,,,,,,102,2,,,
480,DIC106,DIC-106,,354,,,141,,,,,,,,102,2,,,
481,DIC105,DIC-105,,353,,,141,,,,,,,,102,2,,,
482,DIC075R,DIC-075R,,329,,,141,,,,,,,,103,2,,,
483,DIC095,DIC-095,,344,,,141,,,,,,,,103,2,,,
484,DIC101,DIC-101,,351,,,141,,,,,,,,103,2,,,
485,DIC061,DIC-061,,321,,,141,,,,,,,,103,2,,,
486,DIC088,DIC-088,,338,,,141,,,,,,,,103,2,,,
487,DIC100,DIC-100,,350,,,141,,,,,,,,103,2,,,
488,DIC116,DIC-116,,363,,,141,,,,,,,,103,2,,,
489,DIC062,DIC-062,,322,,,141,,,,,,,,103,2,,,
490,DIC093,DIC-093,,342,,,141,,,,,,,,103,2,,,
491,DIC050,DIC-050,,310,,,141,,,,,,,,103,2,,,
492,DIC051,DIC-051,,311,,,141,,,,,,,,103,2,,,
493,DIC052,DIC-052,,312,,,141,,,,,,,,103,2,,,
494,DIC053,DIC-053,,313,,,141,,,,,,,,103,2,,,
495,DIC054,DIC-054,,314,,,141,,,,,,,,103,2,,,
496,DIC055,DIC-055,,315,,,141,,,,,,,,103,2,,,
497,DIC056,DIC-056,,316,,,141,,,,,,,,103,2,,,
498,DIC057,DIC-057,,317,,,141,,,,,,,,103,2,,,
499,DIC058,DIC-058,,318,,,141,,,,,,,,103,2,,,
500,DIC059,DIC-059,,319,,,141,,,,,,,,103,2,,,
501,DIC135,DIC-135,,379,,,141,,,,,,,,103,2,,,
502,DIC084,DIC-084,,334,,,141,,,,,,,,103,2,,,
503,DIC114,DIC-114,,361,,,141,,,,,,,,103,2,,,
504,DIC094,DIC-094,,343,,,141,,,,,,,,103,2,,,
505,DNS001B,DNS-001B,,429,,,145,,,,,,,,105,2,,,
506,DNS001T,DNS-001T,,430,,,145,,,,,,,,105,2,,,
507,DIC140,DIC-140,,384,,,141,,,,,,,,101,2,,,
508,DIM002,DIM-002,,400,,,142,,,,,,,,105,2,,,
509,DIC063,DIC-063,,323,,,141,,,,,,,,103,2,,,
510,DIC102,DIC-102,,352,,,141,,,,,,,,104,2,,,
511,DIC119,DIC-119,,366,,,141,,,,,,,,104,2,,,
512,DIC074R,DIC-074R,,328,,,141,,,,,,,,104,2,,,
514,DIC107,DIC-107,,355,,,141,,,,,,,,104,2,,,
515,DIC060,DIC-060,,320,,,141,,,,,,,,104,2,,,
516,DIC113,DIC-113,,360,,,141,,,,,,,,104,2,,,
517,DIC076,DIC-076,,330,,,141,,,,,,,,104,2,,,
518,DIC010,DIC-010,,285,,,141,,,,,,,,104,2,,,
519,DIC077,DIC-077,,331,,,141,,,,,,,,104,2,,,
521,DIC078,DIC-078,,332,,,141,,,,,,,,104,2,,,
522,DIC005,DIC-005,,280,,,141,,,,,,,,104,2,,,
523,DIC085,DIC-085,,335,,,141,,,,,,,,104,2,,,
524,DIC011,DIC-011,,286,,,141,,,,,,,,104,2,,,
525,DIC087,DIC-087,,337,,,141,,,,,,,,104,2,,,
526,DIC007,DIC-007,,281,,,141,,,,,,,,104,2,,,
527,DIC096,DIC-096,,345,,,141,,,,,,,,104,2,,,
528,DIC097R3,DIC-097R3,,347,,,141,,,,,,,,104,2,,,
529,DIC097,DIC-097,,346,,,141,,,,,,,,104,2,,,
530,DIC098,DIC-098,,348,,,141,,,,,,,,104,2,,,
531,DIC099,DIC-099,,349,,,141,,,,,,,,104,2,,,
532,DIC108,DIC-108,,356,,,141,,,,,,,,104,2,,,
533,DIC110,DIC-110,,357,,,141,,,,,,,,104,2,,,
534,DIC111,DIC-111,,358,,,141,,,,,,,,654,2,,,
535,DIC086,DIC-086,,336,,,141,,,,,,,,103,2,,,
536,DIC112,DIC-112,,359,,,141,,,,,,,,104,2,,,
537,DIC117,DIC-117,,364,,,141,,,,,,,,104,2,,,
538,DIC134,DIC-134,,378,,,141,,,,,,,,654,2,,,
539,DIC115,DIC-115,,362,,,141,,,,,,,,104,2,,,
540,DIC118,DIC-118,,365,,,141,,,,,,,,104,2,,,
541,DIC122,DIC-122,,369,,,141,,,,,,,,104,2,,,
542,CK008,CK-008,,245,,,135,,,,,,,,105,2,,,
543,CIPS001,CIPS-001,,238,,,134,,,,,,,,105,2,,,
544,CIPS002,CIPS-002,,239,,,134,,,,,,,,105,2,,,
545,CIPS005,CIPS-005,,241,,,134,,,,,,,,105,2,,,
546,CIPS003,CIPS-003,,240,,,134,,,,,,,,105,2,,,
547,CK009,CK-009,,246,,,135,,,,,,,,105,2,,,
548,CK005,CK-005,,243,,,135,,,,,,,,105,2,,,
549,C01501,C-015-01,,3350,,,128,,,,,,,,105,2,,,
550,CK004,CK-004,,242,,,135,,,,,,,,105,2,,,
551,ELS001,ELS-001,,439,,,150,,,,,,,,105,2,,,
552,CSFHI1601,CSFHI-1601,,258,,,131,,,,,,,,105,2,,,
553,COT004,COT-004,,254,,,136,,,,,,,,94,2,,,
554,SK011(ELP09),SK-011 (EL-P-09),,2036,,,65,,,,,,,,105,2,,,
555,CEJ001,CEJ-001,,233,,,130,,,,,,,,105,2,,,
556,CGI003,CGI-003,,235,,,132,,,,,,,,105,2,,,
557,CBS001,CBS-001,,232,,,129,,,,,,,,105,2,,,
558,ELI001,ELI-001,,436,,,149,,,,,,,,105,2,,,
559,FDK009,FDK-009,,514,,,153,,,,,,,,105,2,,,
560,FDK008,FDK-008,,513,,,153,,,,,,,,105,2,,,
561,FJK004,FJK-004,,522,,,155,,,,,,,,292,2,,,
562,FDK005,FDK-005,,510,,,153,,,,,,,,105,2,,,
563,AMP010,AMP-010,,136,,,117,,,,,,,,91,2,,,
564,AMP014,AMP-014,,142,,,117,,,,,,,,91,2,,,
565,AMP025,AMP-025,,152,,,117,,,,,,,,91,2,,,
566,AMP012,AMP-012,,139,,,117,,,,,,,,91,2,,,
567,AMP022,AMP-022,,149,,,117,,,,,,,,91,2,,,
568,AMP024,AMP-024,,151,,,117,,,,,,,,91,2,,,
569,AMP018,AMP-018,,146,,,117,,,,,,,,91,2,,,
570,AMP026,AMP-026,,153,,,117,,,,,,,,91,2,,,
571,AMP021,AMP-021,,148,,,117,,,,,,,,91,2,,,
572,AMP027,AMP-027,,154,,,117,,,,,,,,91,2,,,
573,AMP0103,AMP-010-3,,137,,,117,,,,,,,,91,2,,,
574,AMP017,AMP-017,,145,,,117,,,,,,,,91,2,,,
575,AMP015,AMP-015,,143,,,117,,,,,,,,91,2,,,
576,AMP019,AMP-019,,147,,,117,,,,,,,,91,2,,,
577,AMP016,AMP-016,,144,,,117,,,,,,,,91,2,,,
578,AMP024,AMP-024,,151,,,117,,,,,,,,92,2,,,
579,AMP013,AMP-013,,140,,,117,,,,,,,,92,2,,,
580,AMP023,AMP-023,,150,,,117,,,,,,,,92,2,,,
581,ALP001B,ALP-001B,,133,,,116,,,,,,,,92,2,,,
582,ALP001A,ALP-001A,,132,,,116,,,,,,,,92,2,,,
583,BNS001,BNS-001,,230,,,127,,,,,,,,92,2,,,
584,ALF002,ALF-002,,130,,,115,,,,,,,,92,2,,,
585,ALF001,ALF-001,,129,,,115,,,,,,,,92,2,,,
586,TNX023,TNX-023,,3127,,,102,,,,,,,,81,2,,,
587,PNS004,PNS-004,,1899,,,46,,,,,,,,51,2,,,
588,QA007,QA-007,,1912,,,48,,,,,,,,51,2,,,
589,PNS005,PNS-005,,1900,,,46,,,,,,,,51,2,,,
590,PNS007,PNS-007,,1902,,,46,,,,,,,,51,2,,,
591,QA006,QA-006,,1911,,,48,,,,,,,,51,2,,,
592,QA005,QA-005,,1910,,,48,,,,,,,,51,2,,,
593,COT002,COT-002,,251,,,136,,,,,,,,94,2,,,
594,COT003B,COT-003B,,252,,,136,,,,,,,,94,2,,,
595,COT003T,COT-003T,,253,,,136,,,,,,,,94,2,,,
596,COT001,COT-001,,250,,,136,,,,,,,,94,2,,,
597,CGR002PP,CGR-002PP,,236,,,133,,,,,,,,94,2,,,
598,CGI002,CGI-002,,234,,,132,,,,,,,,94,2,,,
599,CPLPET,CPL-PET,,256,,,137,,,,,,,,94,2,,,
600,CK006,CK-006,,244,,,135,,,,,,,,94,2,,,
601,TNX020,TNX-020,,3125,,,102,,,,,,,,81,2,,,
602,TNX018,TNX-018,,3123,,,102,,,,,,,,81,2,,,
603,TNX012,TNX-012,,3117,,,102,,,,,,,,81,2,,,
604,FJK003,FJK-003,,521,,,155,,,,,,,,292,2,,,
605,JR1,JR-1,,866,,,179,,,,,,,,72,2,,,
606,FJK006,FJK-006,,523,,,155,,,,,,,,292,2,,,
607,FJK002,FJK-002,,520,,,155,,,,,,,,292,2,,,
608,FJK001,FJK-001,,519,,,155,,,,,,,,292,2,,,
609,FJK2,FJK-2,,524,,,155,,,,,,,,292,2,,,
610,DDB001,DDB-001,,268,,,139,,,,,,,,94,2,,,
611,DDB004,DDB-004,,271,,,139,,,,,,,,94,2,,,
612,DDB002,DDB-002,,269,,,139,,,,,,,,94,2,,,
613,PNS003B,PNS-003B,,1897,,,46,,,,,,,,51,2,,,
614,PNS001,PNS-001,,1894,,,46,,,,,,,,51,2,,,
615,PNS002B/T,PNS-002B/T,,1896,,,46,,,,,,,,51,2,,,
616,PLX002R2,PLX-002 R2,,1892,,,45,,,,,,,,51,2,,,
618,TNX004,TNX-004,,3112,,,102,,,,,,,,81,2,,,
619,TNX021,TNX-021,,3126,,,102,,,,,,,,81,2,,,
620,AGR001,AGR-001,,115,,,113,,,,,,,,95,2,,,
621,ARD001,ARD-001,,175,,,120,,,,,,,,95,2,,,
622,AAT006,AAT-006,,22,,,109,,,,,,,,95,2,,,
623,ADY104,ADY-104,,94,,,111,,,,,,,,95,2,,,
624,AMP011,AMP-011,,138,,,117,,,,,,,,95,2,,,
625,EXD026,EXD-026,,492,,,152,,,,,,,,281,2,,,
626,EXD012,EXD-012,,484,,,152,,,,,,,,281,2,,,
627,ADV,ADV,,25,,,110,,,,,,,,95,2,,,
628,APF006,APF-006,,173,,,119,,,,,,,,95,2,,,
629,AFMC001,AFMC-001,,113,,,112,,,,,,,,95,2,,,
631,Other6D70423A2,Other-6D704 23A-2,,1865,,,244,,,,,,,,95,2,,,
633,AP001,AP-001,,160,,,246,,,,,,,,92,2,,,
634,AP024,AP-024,,161,,,246,,,,,,,,92,2,,,
635,AP102,AP-102,,164,,,246,,,,,,,,92,2,,,
636,AZUMAIND4PL,AZUMA-IND-4PL,,227,,,126,,,,,,,,92,2,,,
637,AP30,AP-30,,167,,,246,,,,,,,,95,2,,,
638,AP10,AP-10,,162,,,246,,,,,,,,95,2,,,
639,ADV033,ADV-033,,42,,,110,,,,,,,,95,2,,,
640,AP104,AP-104,,166,,,246,,,,,,,,95,2,,,
641,AP101,AP-101,,163,,,246,,,,,,,,95,2,,,
642,AP103,AP-103,,165,,,246,,,,,,,,95,2,,,
643,NGK003,NGK-003,,1584,,,17,,,,,,,,52,2,,,
644,ARK002,ARK-002,,177,,,121,,,,,,,,82,2,,,
645,SYS001,SYS-001,,2307,,,87,,,,,,,,82,2,,,
646,APF004,APF-004,,172,,,119,,,,,,,,82,2,,,
647,TNX001,TNX-001,,3110,,,102,,,,,,,,81,2,,,
648,TIH001,TIH-001,,3004,,,95,,,,,,,,82,2,,,
651,TII001,TII-001,,3045,,,247,,,,,,,,82,2,,,
652,NGT001,NGT-001,,1606,,,19,,,,,,,,81,2,,,
653,ARK001,ARK-001,,176,,,121,,,,,,,,82,2,,,
654,SJI017,SJI-017,,2013,,,63,,,,,,,,23,2,,,
655,TBG004,TBG-004,,2323,,,90,,,,,,,,293,2,,,
656,TBG005,TBG-005,,2324,,,90,,,,,,,,293,2,,,
657,TBG013,TBG-013,,2332,,,90,,,,,,,,81,2,,,
658,TBG023,TBG-023,,2340,,,90,,,,,,,,81,2,,,
659,TBG019,TBG-019,,2338,,,90,,,,,,,,293,2,,,
660,SHT002,SHT-002,,1971,,,61,,,,,,,,82,2,,,
661,TNX013,TNX-013,,3118,,,102,,,,,,,,81,2,,,
662,TBG026,TBG-026,,2343,,,90,,,,,,,,81,2,,,
663,FDK003,FDK-003,,508,,,153,,,,,,,,82,2,,,
664,MTE002,MTE-002,,1415,,,8,,,,,,,,82,2,,,
665,EDK004,EDK-004,,433,,,147,,,,,,,,81,2,,,
666,SMT001,SMT-001,,2148,,,72,,,,,,,,21,2,,,
667,DIC043,DIC-043,,303,,,141,,,,,,,,101,2,,,
668,NFC002,NFC-002,,1581,,,16,,,,,,,,82,2,,,
669,ASC001,ASC-001,,178,,,122,,,,,,,,92,2,,,
670,WTN007,WTN-007,,3206,,,229,,,,,,,,82,2,,,
671,WTN006R2,WTN-006R2,,3205,,,229,,,,,,,,82,2,,,
672,FDK007,FDK-007,,512,,,153,,,,,,,,82,2,,,
673,TBG025,TBG-025,,2342,,,90,,,,,,,,81,2,,,
674,TBG010,TBG-010,,2329,,,90,,,,,,,,81,2,,,
675,TBG011,TBG-011,,2330,,,90,,,,,,,,708,2,,,
676,TNX005,TNX-005,,3113,,,102,,,,,,,,81,2,,,
677,TNX015,TNX-015,,3120,,,102,,,,,,,,81,2,,,
678,TNX016,TNX-016,,3121,,,102,,,,,,,,81,2,,,
679,TNX017,TNX-017,,3122,,,102,,,,,,,,81,2,,,
680,TNX007,TNX-007,,3115,,,102,,,,,,,,81,2,,,
681,TNX006,TNX-006,,3114,,,102,,,,,,,,81,2,,,
682,TBG028,TBG-028,,2345,,,90,,,,,,,,81,2,,,
683,TBG030,TBG-030,,2346,,,90,,,,,,,,81,2,,,
684,TBG002,TBG-002,,2321,,,90,,,,,,,,81,2,,,
685,MIS2005,MIS-2-005,,1351,,,213,,,,,,,,82,2,,,
686,TBG022,TBG-022,,2339,,,90,,,,,,,,293,2,,,
687,TBG014,TBG-014,,2333,,,90,,,,,,,,293,2,,,
688,TNX019,TNX-019,,3124,,,102,,,,,,,,81,2,,,
689,TBG007,TBG-007,,2326,,,90,,,,,,,,83,2,,,
690,TBG008,TBG-008,,2327,,,90,,,,,,,,83,2,,,
691,TBG006,TBG-006,,2325,,,90,,,,,,,,83,2,,,
692,TBG003,TBG-003,,2322,,,90,,,,,,,,293,2,,,
693,TBG015,TBG-015,,2334,,,90,,,,,,,,293,2,,,
694,SMK001,SMK-001,,2092,,,71,,,,,,,,652,2,,,
695,DIC028,DIC-028,,294,,,141,,,,,,,,703,3,,,
696,MIS2001,MIS-2-001,,1349,,,213,,,,,,,,704,,,廃棄済,
699,SMK213R3,SMK-213 R3,,2142,,,71,,,,,,,,83,2,,,
700,SMK214,SMK-214,,2143,,,71,,,,,,,,83,2,,,
701,SMK215,SMK-215,,2144,,,71,,,,,,,,83,2,,,
702,TIH019,TIH-019,,3026,,,95,,,,,,,,83,2,,,
703,TNX024,TNX-024,,3128,,,102,,,,,,,,83,2,,,
704,DHA001,DHA-001,,272,,,140,,,,,,,,83,2,,,
705,JAE298,JAE-298,,825,,,177,,,,,,,,83,2,,,
706,JAE297,JAE-297,,824,,,177,,,,,,,,83,2,,,
707,DIC131,DIC-131,,375,,,141,,,,,,,,83,2,,,
708,NSM003,NSM-003,,1733,,,29,,,,,,,,83,2,,,
709,SJT001,SJT-001,,2029,,,64,,,,,,,,83,2,,,
710,SKO001,SKO-001,,2064,,,68,,,,,,,,21,2,,,
711,IGB001,IGB-001,,592,,,171,,,,,,,,61,2,,,
712,TBG012,TBG-012,,2331,,,90,,,,,,,,293,2,,,
713,TBG018,TBG-018,,2336,,,90,,,,,,,,293,2,,,
714,TBG001,TBG-001,,2320,,,90,,,,,,,,293,2,,,
715,TBG017,TBG-017,,2335,,,90,,,,,,,,293,2,,,
716,HAK001,HAK-001,,551,,,159,,,,,,,,84,2,,,
717,DIC044,DIC-044,,304,,,141,,,,,,,,84,2,,,
718,DIC045,DIC-045,,305,,,141,,,,,,,,84,2,,,
719,DIC067,DIC-067,,326,,,141,,,,,,,,84,2,,,
720,DIC068,DIC-068,,327,,,141,,,,,,,,84,2,,,
721,DIC066,DIC-066,,325,,,141,,,,,,,,84,2,,,
722,YSR021,YSR-021,,3488,,,242,,,,,,,,84,2,,,
723,WTN002,WTN-002,,3198,,,229,,,,,,,,84,2,,,
724,TSB003,TSB-003,,3158,,,107,,,,,,,,84,2,,,
725,JAE282R3,JAE-282 R3,,805,,,177,,,,,,,,84,2,,,
726,JAE281R3,JAE-281 R3,,804,,,177,,,,,,,,84,2,,,
727,JAE233,JAE-233,,761,,,177,,,,,,,,84,2,,,
729,KDS139,KDS-139,,953,,,248,,,,,,,,84,2,,,
730,TDS009,TDS-009,,2364,,,92,,,,,,,,84,2,,,
731,T409,T-409,,2319,,,89,,,,,,,,85,2,,,
732,YMS0014P,YMS-001 4P,,3298,,,237,,,,,,,,85,2,,,
733,SAM001R1,SAM-001 R1,,1945,,,55,,,,,,,,85,2,,,
734,DIC041,DIC-041,,301,,,141,,,,,,,,85,2,,,
735,RYK005,RYK-005,,1939,,,51,,,,,,,,85,2,,,
736,AAT005,AAT-005,,21,,,109,,,,,,,,85,2,,,
737,TDS010,TDS-010,,2365,,,92,,,,,,,,85,2,,,
738,TBG027,TBG-027,,2344,,,90,,,,,,,,85,2,,,
739,EXD042,EXD-042,,506,,,152,,,,,,,,85,2,,,
740,DIN001,DIN-001,,418,,,143,,,,,,,,85,2,,,
741,AST001,AST-001,,189,,,323,,,,,,,,85,2,,,
742,Other201611727,Other-20 16-117-27,,1863,,,244,,,,,,,,85,2,,,
743,SKS005,SKS-005,,2067,,,69,,,,,,,,21,2,,,
744,TIH011,TIH-011,,3015,,,95,,,,,,,,12,2,,,
745,H0402,H-040-2,,3404,,,158,,,,,,,,31,2,,,
746,H0301,H-030-1,,3401,,,158,,,,,,,,31,2,,,
747,H0201,H-020-1,,3398,,,158,,,,,,,,31,2,,,
748,MZT132,MZT-132,,1537,,,12,,,,,,,,31,2,,,
749,YSDH0501,YSD-H-050-1,,3405,,,108,,,,,,,,31,2,,,
750,H0302,H-030-2,,3402,,,158,,,,,,,,31,2,,,
751,H0041,H-004-1,,3392,,,158,,,,,,,,31,2,,,
752,H0251,H-025-1,,3400,,,158,,,,,,,,31,2,,,
753,H0051,H-005-1,,3393,,,158,,,,,,,,31,2,,,
754,MZT063,MZT-063,,1492,,,12,,,,,,,,32,2,,,
755,MZT092,MZT-092,,1510,,,12,,,,,,,,32,2,,,
756,MZT081,MZT-081,,1501,,,12,,,,,,,,32,2,,,
757,MZT138,MZT-138,,1543,,,12,,,,,,,,32,2,,,
758,MZT068,MZT-068,,1493,,,12,,,,,,,,32,2,,,
759,H0102,H-010-2,,3395,,,158,,,,,,,,32,2,,,
760,H0401,H-040-1,,3403,,,158,,,,,,,,32,2,,,
761,H0101,H-010-1,,3394,,,158,,,,,,,,32,2,,,
762,H0151,H-015-1,,3396,,,158,,,,,,,,32,2,,,
763,H0202,H-020-2,,3399,,,158,,,,,,,,32,2,,,
764,MZT073,MZT-073,,1496,,,12,,,,,,,,32,2,,,
765,MZT100,MZT-100,,1513,,,12,,,,,,,,703,3,,,
766,MZT112,MZT-112,,1525,,,12,,,,,,,,33,2,,,
767,MZT051,MZT-051,,1488,,,12,,,,,,,,33,2,,,
768,STD005,STD-005,,2280,,,82,,,,,,,,22,2,,,
769,MZT106,MZT-106,,1518,,,12,,,,,,,,33,2,,,
770,MZT007,MZT-007,,1476,,,12,,,,,,,,33,2,,,
771,MZT084,MZT-084,,1504,,,12,,,,,,,,33,2,,,
772,MZT108,MZT-108,,1520,,,12,,,,,,,,33,2,,,
773,MZT091,MZT-091,,1509,,,12,,,,,,,,33,2,,,
774,MZT137,MZT-137,,1542,,,12,,,,,,,,33,2,,,
775,MZT129,MZT-129,,1534,,,12,,,,,,,,33,2,,,
776,MZT128,MZT-128,,1533,,,12,,,,,,,,33,2,,,
777,MZT133,MZT-133,,1538,,,12,,,,,,,,33,2,,,
778,MZT069,MZT-069,,1494,,,12,,,,,,,,33,2,,,
779,MZT144,MZT-144,,1548,,,12,,,,,,,,33,2,,,
780,MZT134,MZT-134,,1539,,,12,,,,,,,,34,2,,,
781,MZT109,MZT-109,,1522,,,12,,,,,,,,34,2,,,
782,MZT093,MZT-093,,1511,,,12,,,,,,,,34,2,,,
783,MZT107,MZT-107,,1519,,,12,,,,,,,,34,2,,,
784,MZT101,MZT-101,,1514,,,12,,,,,,,,34,2,,,
785,MZT070,MZT-070,,1495,,,12,,,,,,,,34,2,,,
786,MZT087,MZT-087,,1506,,,12,,,,,,,,34,2,,,
787,MZT143,MZT-143,,1547,,,12,,,,,,,,34,2,,,
788,MZT032,MZT-032,,1487,,,12,,,,,,,,34,2,,,
789,MZT無印,MZT-無印,,1551,,,12,,,,,,,,34,2,,,
790,MZT099,MZT-099,,1512,,,12,,,,,,,,34,2,,,
791,MZT015,MZT-015,,1483,,,12,,,,,,,,34,2,,,
792,MZT115,MZT-115,,1529,,,12,,,,,,,,34,2,,,
793,MZT116,MZT-116,,1530,,,12,,,,,,,,34,2,,,
794,MZT008,MZT-008,,1477,,,12,,,,,,,,34,2,,,
795,MZT139,MZT-139,,1544,,,12,,,,,,,,34,2,,,
796,SLK106,SLK-106,,2076,,,70,,,,,,,,35,2,,,
797,RYOKA21001000,RYOKA-21-001-000,,1941,,,52,,,,,,,,35,2,,,
798,MTR002,MTR-002,,1465,,,10,,,,,,,,35,2,,,
799,MTM060,MTM-060,,1425,,,9,,,,,,,,292,2,,,
800,MTR003,MTR-003,,1466,,,10,,,,,,,,35,2,,,
801,MTM035,MTM-035,,1422,,,9,,,,,,,,292,2,,,
802,MTM115,MTM-115,,1432,,,9,,,,,,,,292,2,,,
803,MTM176,MTM-176,,1448,,,9,,,,,,,,35,2,,,
804,MTMNoName,MTM-No Name,,1462,,,9,,,,,,,,292,2,,,
805,MTM155,MTM-155,,1436,,,9,,,,,,,,35,2,,,
806,MTM175,MTM-175,,1447,,,9,,,,,,,,35,2,,,
807,MTR001R,MTR-001R,,1464,,,10,,,,,,,,35,2,,,
808,MTM075R,MTM-075R,,1427,,,9,,,,,,,,35,2,,,
809,NML001(210x160),NML-001(210x160),,1638,,,24,,,,,,,,35,2,,,
810,MMT011,MMT-011,,1371,,,218,,,,,,,,43,2,,,
811,MMT002,MMT-002,,1363,,,218,,,,,,,,45,2,,,
812,MMT004,MMT-004,,1365,,,218,,,,,,,,43,2,,,
813,MMT015,MMT-015,,1375,,,218,,,,,,,,43,2,,,
814,MMT001,MMT-001,,1362,,,218,,,,,,,,45,2,,,
815,OGR009T,OGR-009T,,1780,,,33,,,,,,,,41,2,,,
816,OGR009B,OGR-009B,,1778,,,33,,,,,,,,41,2,,,
817,OOT019,OOT-019,,1810,,,38,,,,,,,,45,2,,,
818,OOT012,OOT-012,,1805,,,38,,,,,,,,45,2,,,
819,OMG001,OMG-001,,1791,,,36,,,,,,,,281,2,,,
